client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms
1,144,144,1764876597582,1764876597582,0
2,144,144,1764876597582,1764876597582,0
1,145,145,1764876597633,1764876597633,0
2,145,145,1764876597633,1764876597633,0
1,146,146,1764876597683,1764876597683,0
2,146,146,1764876597684,1764876597684,0
1,147,147,1764876597734,1764876597734,0
2,147,147,1764876597734,1764876597734,0
1,148,148,1764876597785,1764876597785,0
2,148,148,1764876597786,1764876597786,0
1,149,149,1764876597836,1764876597836,0
2,149,149,1764876597836,1764876597836,0
1,150,150,1764876597892,1764876597892,0
2,150,150,1764876597892,1764876597892,0
1,151,151,1764876597942,1764876597942,0
2,151,151,1764876597943,1764876597943,0
1,152,152,1764876597994,1764876597994,0
2,152,152,1764876597994,1764876597994,0
1,153,153,1764876598044,1764876598044,0
2,153,153,1764876598045,1764876598045,0
1,154,154,1764876598095,1764876598095,0
2,154,154,1764876598096,1764876598096,0
1,155,155,1764876598146,1764876598146,0
2,155,155,1764876598147,1764876598147,0
1,156,156,1764876598197,1764876598197,0
2,156,156,1764876598197,1764876598197,0
1,157,157,1764876598248,1764876598248,0
2,157,157,1764876598248,1764876598248,0
1,158,158,1764876598299,1764876598299,0
2,158,158,1764876598299,1764876598299,0
1,159,159,1764876598349,1764876598349,0
2,159,159,1764876598350,1764876598350,0
1,160,160,1764876598400,1764876598400,0
2,160,160,1764876598401,1764876598401,0
1,161,161,1764876598451,1764876598451,0
2,161,161,1764876598452,1764876598452,0
1,162,162,1764876598502,1764876598502,0
2,162,162,1764876598502,1764876598502,0
1,163,163,1764876598553,1764876598553,0
2,163,163,1764876598553,1764876598553,0
1,164,164,1764876598604,1764876598604,0
2,164,164,1764876598604,1764876598604,0
1,165,165,1764876598655,1764876598655,0
2,165,165,1764876598655,1764876598655,0
1,166,166,1764876598706,1764876598706,0
2,166,166,1764876598706,1764876598706,0
1,167,167,1764876598757,1764876598757,0
2,167,167,1764876598757,1764876598757,0
1,168,168,1764876598808,1764876598808,0
2,168,168,1764876598808,1764876598808,0
1,169,169,1764876598859,1764876598859,0
2,169,169,1764876598859,1764876598859,0
1,170,170,1764876598910,1764876598910,0
2,170,170,1764876598910,1764876598910,0
1,171,171,1764876598960,1764876598960,0
2,171,171,1764876598961,1764876598961,0
1,172,172,1764876599011,1764876599011,0
2,172,172,1764876599011,1764876599011,0
1,173,173,1764876599062,1764876599062,0
2,173,173,1764876599062,1764876599062,0
1,174,174,1764876599113,1764876599113,0
2,174,174,1764876599113,1764876599113,0
1,175,175,1764876599164,1764876599164,0
2,175,175,1764876599164,1764876599164,0
1,176,176,1764876599215,1764876599215,0
2,176,176,1764876599215,1764876599215,0
1,177,177,1764876599266,1764876599266,0
2,177,177,1764876599266,1764876599266,0
1,178,178,1764876599317,1764876599317,0
2,178,178,1764876599317,1764876599317,0
1,179,179,1764876599367,1764876599367,0
2,179,179,1764876599367,1764876599367,0
1,180,180,1764876599418,1764876599418,0
2,180,180,1764876599418,1764876599418,0
1,181,181,1764876599469,1764876599469,0
2,181,181,1764876599469,1764876599469,0
1,182,182,1764876599520,1764876599520,0
2,182,182,1764876599520,1764876599520,0
1,183,183,1764876599570,1764876599570,0
2,183,183,1764876599570,1764876599570,0
1,184,184,1764876599621,1764876599621,0
2,184,184,1764876599621,1764876599621,0
1,185,185,1764876599672,1764876599672,0
2,185,185,1764876599672,1764876599672,0
1,186,186,1764876599723,1764876599723,0
2,186,186,1764876599723,1764876599723,0
1,187,187,1764876599774,1764876599774,0
2,187,187,1764876599774,1764876599774,0
1,188,188,1764876599825,1764876599825,0
2,188,188,1764876599825,1764876599825,0
1,189,189,1764876599875,1764876599875,0
2,189,189,1764876599875,1764876599875,0
1,190,190,1764876599926,1764876599926,0
2,190,190,1764876599926,1764876599926,0
1,191,191,1764876599977,1764876599977,0
2,191,191,1764876599977,1764876599977,0
1,192,192,1764876600028,1764876600028,0
2,192,192,1764876600028,1764876600028,0
1,193,193,1764876600079,1764876600079,0
2,193,193,1764876600079,1764876600079,0
1,194,194,1764876600129,1764876600129,0
2,194,194,1764876600130,1764876600130,0
1,195,195,1764876600181,1764876600181,0
2,195,195,1764876600181,1764876600181,0
1,196,196,1764876600231,1764876600231,0
2,196,196,1764876600232,1764876600232,0
1,197,197,1764876600282,1764876600282,0
2,197,197,1764876600282,1764876600282,0
1,198,198,1764876600333,1764876600333,0
2,198,198,1764876600333,1764876600333,0
1,199,199,1764876600384,1764876600384,0
2,199,199,1764876600384,1764876600384,0
1,200,200,1764876600434,1764876600434,0
2,200,200,1764876600435,1764876600435,0
1,201,201,1764876600485,1764876600485,0
2,201,201,1764876600486,1764876600486,0
1,202,202,1764876600536,1764876600536,0
2,202,202,1764876600536,1764876600536,0
1,203,203,1764876600587,1764876600587,0
2,203,203,1764876600587,1764876600587,0
1,204,204,1764876600638,1764876600638,0
2,204,204,1764876600638,1764876600638,0
1,205,205,1764876600688,1764876600688,0
2,205,205,1764876600689,1764876600689,0
1,206,206,1764876600739,1764876600739,0
2,206,206,1764876600739,1764876600739,0
1,207,207,1764876600790,1764876600790,0
2,207,207,1764876600790,1764876600790,0
1,208,208,1764876600841,1764876600841,0
2,208,208,1764876600841,1764876600841,0
1,209,209,1764876600892,1764876600892,0
2,209,209,1764876600892,1764876600892,0
1,210,210,1764876600943,1764876600943,0
2,210,210,1764876600943,1764876600943,0
1,211,211,1764876600994,1764876600994,0
2,211,211,1764876600994,1764876600994,0
1,212,212,1764876601045,1764876601045,0
2,212,212,1764876601045,1764876601045,0
1,213,213,1764876601096,1764876601096,0
2,213,213,1764876601096,1764876601096,0
1,214,214,1764876601147,1764876601147,0
2,214,214,1764876601147,1764876601147,0
1,215,215,1764876601198,1764876601198,0
2,215,215,1764876601198,1764876601198,0
1,216,216,1764876601249,1764876601249,0
2,216,216,1764876601249,1764876601249,0
1,217,217,1764876601300,1764876601300,0
2,217,217,1764876601300,1764876601300,0
1,218,218,1764876601351,1764876601351,0
2,218,218,1764876601351,1764876601351,0
1,219,219,1764876601401,1764876601401,0
2,219,219,1764876601402,1764876601402,0
1,220,220,1764876601452,1764876601452,0
2,220,220,1764876601452,1764876601452,0
1,221,221,1764876601503,1764876601503,0
2,221,221,1764876601503,1764876601503,0
1,222,222,1764876601554,1764876601554,0
2,222,222,1764876601554,1764876601554,0
1,223,223,1764876601604,1764876601604,0
2,223,223,1764876601605,1764876601605,0
1,224,224,1764876601655,1764876601655,0
2,224,224,1764876601655,1764876601655,0
1,225,225,1764876601706,1764876601706,0
2,225,225,1764876601706,1764876601706,0
1,226,226,1764876601757,1764876601757,0
2,226,226,1764876601757,1764876601757,0
1,227,227,1764876601807,1764876601807,0
2,227,227,1764876601808,1764876601808,0
1,228,228,1764876601858,1764876601858,0
2,228,228,1764876601858,1764876601858,0
1,229,229,1764876601909,1764876601909,0
2,229,229,1764876601909,1764876601909,0
1,230,230,1764876601960,1764876601960,0
2,230,230,1764876601960,1764876601960,0
1,231,231,1764876602010,1764876602010,0
2,231,231,1764876602011,1764876602011,0
1,232,232,1764876602061,1764876602061,0
2,232,232,1764876602062,1764876602062,0
1,233,233,1764876602112,1764876602112,0
2,233,233,1764876602113,1764876602113,0
1,234,234,1764876602163,1764876602163,0
2,234,234,1764876602164,1764876602164,0
1,235,235,1764876602214,1764876602214,0
2,235,235,1764876602214,1764876602214,0
1,236,236,1764876602265,1764876602265,0
2,236,236,1764876602265,1764876602265,0
1,237,237,1764876602315,1764876602315,0
2,237,237,1764876602315,1764876602315,0
1,238,238,1764876602366,1764876602366,0
2,238,238,1764876602366,1764876602366,0
1,239,239,1764876602417,1764876602417,0
2,239,239,1764876602417,1764876602417,0
1,240,240,1764876602467,1764876602467,0
2,240,240,1764876602468,1764876602468,0
1,241,241,1764876602518,1764876602518,0
2,241,241,1764876602518,1764876602518,0
1,242,242,1764876602569,1764876602569,0
2,242,242,1764876602569,1764876602569,0
1,243,243,1764876602620,1764876602620,0
2,243,243,1764876602620,1764876602620,0
1,244,244,1764876602671,1764876602671,0
2,244,244,1764876602671,1764876602671,0
1,245,245,1764876602722,1764876602722,0
2,245,245,1764876602722,1764876602722,0
1,246,246,1764876602773,1764876602773,0
2,246,246,1764876602773,1764876602773,0
1,247,247,1764876602824,1764876602824,0
2,247,247,1764876602824,1764876602824,0
1,248,248,1764876602875,1764876602875,0
2,248,248,1764876602875,1764876602875,0
1,249,249,1764876602925,1764876602925,0
2,249,249,1764876602926,1764876602926,0
1,250,250,1764876602976,1764876602976,0
2,250,250,1764876602976,1764876602976,0
1,251,251,1764876603027,1764876603027,0
2,251,251,1764876603027,1764876603027,0
1,252,252,1764876603078,1764876603078,0
2,252,252,1764876603078,1764876603078,0
1,253,253,1764876603128,1764876603128,0
2,253,253,1764876603129,1764876603129,0
1,254,254,1764876603179,1764876603179,0
2,254,254,1764876603179,1764876603179,0
1,255,255,1764876603230,1764876603230,0
2,255,255,1764876603230,1764876603230,0
1,256,256,1764876603281,1764876603281,0
2,256,256,1764876603281,1764876603281,0
1,257,257,1764876603332,1764876603332,0
2,257,257,1764876603332,1764876603332,0
1,258,258,1764876603383,1764876603383,0
2,258,258,1764876603383,1764876603383,0
1,259,259,1764876603433,1764876603433,0
2,259,259,1764876603434,1764876603434,0
1,260,260,1764876603484,1764876603484,0
2,260,260,1764876603484,1764876603484,0
1,261,261,1764876603535,1764876603535,0
2,261,261,1764876603536,1764876603536,0
1,262,262,1764876603586,1764876603586,0
2,262,262,1764876603586,1764876603586,0
1,263,263,1764876603637,1764876603637,0
2,263,263,1764876603638,1764876603638,0
1,264,264,1764876603688,1764876603688,0
2,264,264,1764876603688,1764876603688,0
1,265,265,1764876603739,1764876603739,0
2,265,265,1764876603739,1764876603739,0
1,266,266,1764876603789,1764876603789,0
2,266,266,1764876603790,1764876603790,0
1,267,267,1764876603841,1764876603841,0
2,267,267,1764876603841,1764876603841,0
1,268,268,1764876603892,1764876603892,0
2,268,268,1764876603892,1764876603892,0
1,269,269,1764876603942,1764876603942,0
2,269,269,1764876603942,1764876603942,0
1,270,270,1764876603993,1764876603993,0
2,270,270,1764876603993,1764876603993,0
1,271,271,1764876604044,1764876604044,0
2,271,271,1764876604044,1764876604044,0
1,272,272,1764876604095,1764876604095,0
2,272,272,1764876604095,1764876604095,0
1,273,273,1764876604146,1764876604146,0
2,273,273,1764876604146,1764876604146,0
1,274,274,1764876604197,1764876604197,0
2,274,274,1764876604197,1764876604197,0
1,275,275,1764876604248,1764876604248,0
2,275,275,1764876604248,1764876604248,0
1,276,276,1764876604298,1764876604298,0
2,276,276,1764876604298,1764876604298,0
1,277,277,1764876604349,1764876604349,0
2,277,277,1764876604349,1764876604349,0
1,278,278,1764876604400,1764876604400,0
2,278,278,1764876604400,1764876604400,0
1,279,279,1764876604450,1764876604450,0
2,279,279,1764876604450,1764876604450,0
1,280,280,1764876604501,1764876604501,0
2,280,280,1764876604501,1764876604501,0
1,281,281,1764876604552,1764876604552,0
2,281,281,1764876604552,1764876604552,0
